Master #	Date	CUSTOMER	Origin City	State	Zip	Final Delivery City	State	ZIP	Equipment	Temp CTRL	TOTAL COST	CARRIER NAME	ASSET	BROKER	REASON FOR USING BROKER	ASSET NOTES		PREVIOUS RATE	COST DIFFERENCE	PREVIOUS CARRIER
1086076	08-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2070.00		D&D Trans
1086075	08-Feb-16	ETS	ROCKLAND	MA	02370	SWEDESBORO	NJ	08085	53	False	900.00	Olero	True	False				550.00	350.00	West Motor
1085948	08-Feb-16	PTC	ROCKFORD	IL	61109	TAMPA	FL	33607	53	False	3400.00	XPO	True	False				3581.55	-181.55	XPO
1086204	08-Feb-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	650.00	BBK	True	False				550.00	100.00	West Motor
1086226	08-Feb-16	Janssen	YORK	PA	17402	ROCKFORD	IL	61109	53	False	900.00	Bluesky	True	False				1000.00	-100.00	S&T
1086151	08-Feb-16	Janssen	PUTNAM	CT	06260	SOMERSET	NJ	08873	53	False	550.00	West Motor	True	False				800.00	-250.00	Bluestar
1086210	09-Feb-16	NPC	BELLMAWR	NJ	08031	AUSTIN	TX	78728	53	False	2700.00	ENG Trans	True	False						
1086241	09-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2280.00	HALOG	False	True	Capacity			2070.00	210.00	D&D Trans
1086269	09-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2100.00	Pronto	True	False				2280.00	-180.00	HALOG
1086469	10-Feb-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2200.00	RR Trans	True	False				2250.00	-50.00	JV Group
1086506	10-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2200.00	1st Class	True	False				2100.00	100.00	Pronto
1086678	10-Feb-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	O&M	True	False				1675.00	-75.00	Quality
1086510	10-Feb-16	Janssen	MANCHESTER	CT	06045	CARLSTADT	NJ	07072	53	False	550.00	Amerifreight	True	False						
1086450	10-Feb-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	550.00	West Motor	True	False				650.00	-100.00	BBK
1086526	10-Feb-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	700.00	FreeStyle	True	False				550.00	150.00	West Motor
1086676	10-Feb-16	EMD	KANKAKEE	IL	60901	MALVERN	PA	19355	53	True	1800.00	Daybreak	True	False				2890.00	-1090.00	HALOG
1086766	11-Feb-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	Baylor	True	False				550.00	50.00	West Motor
1086957	11-Feb-16	Janssen	PENNSAUKEN	NJ	08109	GURNEE	IL	60031	53	False	1050.00	Orozco	True	False						
1086736	11-Feb-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	600.00	Pinnacle	True	False				700.00	-100.00	FreeStyle
1086934	11-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2500.00	West Motor	True	False				2500.00		D&D Trans
1086971	12-Feb-16	Janssen	BURLINGTON	NC	27217	ROCKFORD	IL	61109	53	False	1050.00	Supierior	True	False						
1086973	12-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2100.00	Four H	True	False				2200.00	-100.00	1st Class
1087118	12-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2200.00	Windstar	True	False				2100.00	100.00	Four H
1087149	12-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2000.00	Bayarde	True	False				2200.00	-200.00	Windstar
1087146	12-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2200.00	C Trucking	True	False				2500.00	-300.00	West Motor
1087196	12-Feb-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53	False	2300.00	Allstate	True	False						
1086918	12-Feb-16	ETS	CLAYSBURG	PA	16625	SWEDESBORO	NJ	08085	53	False	850.00	Ward	True	False						
1087402	15-Feb-16	Penn Color	HATFIELD	PA	19440	CHARGRIN FALLS	NJ	44023	53	False	750.00	Sargent	True	False						
1087143	15-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2100.00	CDM Express	True	False				2000.00	100.00	Bayarde
1087194	15-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2150.00	Right Time	True	False				2100.00	50.00	CDM Express
1087222	15-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2000.00	Flying Eagle	True	False				2150.00	-150.00	Right Time
1087154	15-Feb-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	False				1600.00		O&M
1087424	15-Feb-16	Janssen	MEBANE	NC	27302	ROCKFORD	IL	61109	53	False	1250.00	MB Global	True	False				1200.00	50.00	West Motor
1087415	15-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2300.00	ABJ Express	True	False				2200.00	100.00	C Trucking
1087204	15-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2200.00	C Trucking	True	False				2300.00	-100.00	ABJ Express
1087431	15-Feb-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2300.00	-230.00	Allstate
1087411	16-Feb-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	1900.00	RR Trans	True	False				2200.00	-300.00	RR Trans
1087452	16-Feb-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1550.00	Caravan	True	False				1600.00	-50.00	BBK
1086675	16-Feb-16	CDC	ATLANTA	GA	30341	RICHMOND	CA	94804	53	False	3757.44	BWI	True	False						
1087215	16-Feb-16	EMD	KANKAKEE	IL	60901	MALVERN	PA	19355	53	True	2455.32	Panther	True	False				1800.00	655.32	Daybreak
1087923	17-Feb-16	ETS	OWENSVILLE	MO	65066	AUSTIN	TX	78744	53	False	1200.00	Associated	True	False				1400.00	-200.00	Associated
1087879	17-Feb-16	PTC	HORSHAM	PA	19044	ROCKFORD	IL	61109	53	False	1631.55	Panther	True	False				1934.42	-302.87	XPO
1087623	17-Feb-16	Janssen	MEBANE	NC	27302	ROCKFORD	IL	61109	53	False	1200.00	KWA	True	False				1250.00	-50.00	MB Global
1088077	18-Feb-16	FCS	HOLLISTON	MA	01746	SWEDESBORO	NJ	08085	53 2-Stop PU	False	700.00	Pinnacle	True	False						
1087890	18-Feb-16	Janssen	ROCKFORD	IL	61109	HORSHAM	PA	19044	53	False	1631.55	Panther	True	False						
1088089	19-Feb-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2000.00	RR Trans	True	False				1900.00	100.00	RR Trans
1088155	19-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2000.00	70.00	Flying Eagle
1088091	19-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2400.00	C Trucking	True	False				2200.00	200.00	C Trucking
1088149	19-Feb-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2070.00		D&D Trans
1088118	19-Feb-16	ETS	PHILADELPHIA	PA	19134	AUSTIN	TX	78744	53	False	2300.00	Reliable	True	False				2070.00	230.00	D&D Trans
1088152	19-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	False				850.00	-50.00	Ward Trucking
1088344	19-Feb-16	ETS	COLUMBIA	PA	17512	AUSTIN	TX	78744	53	False	2100.00	ENG Trans	True	False						
1088268	22-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2070.00		D&D Trans
1088332	22-Feb-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1500.00	BSG Resource	True	False				1550.00	-50.00	Caravan
1088501	22-Feb-16	ETS	ADDISON	TX	75001	AUSTIN	TX	78744	53	False	500.00	Euro Express	True	False						
1088461	22-Feb-16	Thermo Fisher	MOUNTAIN LAKES	NJ	07046	PORTAGE	MI	49002	53	True	2167.22	XPO	True	False						
1088479	22-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2550.00	ABJ Express	True	False				2400.00	150.00	C Trucking
1088477	22-Feb-16	ETS	COLUMBIA	PA	17512	AUSTIN	TX	78744	53 2-Stop PU	False	2500.00	Allstate	True	False				2100.00	400.00	ENG Trans
1088331	22-Feb-16	Janssen	MANSFIELD	MA	02048	SHEPHERDSVILLE	KY	40165	53	False	1100.00	Right Time	True	False				1650.00	-550.00	Baylor
1088144	23-Feb-16	Actavis	SALT LAKE CITY	UT	84108	FT LAUDERDALE	FL	33325	53	True	5700.00	BWI	True	False						
1088800	23-Feb-16	ETS	EWING	NJ	08618	AUSTIN	TX	78744	24	True	2150.00	Delta Express	True	False						
1088720	23-Feb-16	Janssen	GREENSBORO	NC	27409	ROCKFORD	IL	61109	53	False	1250.00	Olero	True	False						
1088564	23-Feb-16	ETS	ROCKLAND	MA	02370	AUSTIN	TX	78744	53	False	2500.00	D&D Trans	True	False				2550.00	-50.00	ABJ Express
1089029	24-Feb-16	Fisher Diagnostics	MIDDLETOWN	VA	22645	CHARLOTTE	NC	27273	53 2-Stop	False	1000.00	Summit	True	False						
1088873	24-Feb-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2100.00	JV Group	True	False				2000.00	100.00	RR Trans
1088729	24-Feb-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	53	False	1900.00	Sarge	True	False						
1088781	24-Feb-16	Janssen	PUTNAM	CT	06260	SHEPHERDSVILLE	KY	40165	53	False	1150.00	RR Trans	True	False				1100.00	50.00	BIH Express
1088784	24-Feb-16	Janssen	PUTNAM	CT	06260	SHEPHERDSVILLE	KY	40165	53	False	1200.00	ERM Lines	True	False				1150.00	50.00	RR Trans
1088782	24-Feb-16	Fisher Diagnostics	MIDDLETOWN	VA	22645	OVERLOAND PARK	KS	66211	53	False	1375.00	NKC Trans	True	False						
1088865	24-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	900.00	FreeStyle	True	False				800.00	100.00	Neon
1088952	25-Feb-16	FCS	CONYERS	GA	30012	BREINIGSVILLE	PA	18031	53	False	1690.46	West Motor	True	False						
1089050	25-Feb-16	Fisher Diagnostics	MIDDLETOWN	VA	22645	SALT LAKE CITY	UT	84119	53 2-Stop	False	3500.00	Load 2 Ride	True	False						
1089151	25-Feb-16	ETS	LANCASTER	PA	17601	PHILADELPHIA	PA	19134	53	False	375.00	All States	True	False						
1088957	25-Feb-16	Palziv	LOUISBURG	NC	27549	HAMPSHIRE	IL	60140	53	False	1200.00	Devine	True	False				1200.00		Amerifreight
1089142	25-Feb-16	ETS	LANCASTER	PA	17601	ADDISON	TX	75001	53	False	2300.00	All States	True	False						
1088868	25-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	False				900.00	-100.00	FreeStyle
1088895	25-Feb-16	EMD	KANKAKEE	IL	60901	MALVERN	PA	19355	53	False	2454.14	XPO	True	False				2455.32	-1.18	Panther
1089170	26-Feb-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	550.00	West Motor	True	False				600.00	-50.00	Baylor
1089264	26-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	900.00	Daybreak	True	False				800.00	100.00	Neon
1089153	26-Feb-16	Fisher Diagnostics	MIDDLETOWN	VA	22645	HOUSTON	TX	77073	53 2-Stop	False	1800.00	Almar	True	False						
1089326	29-Feb-16	FCS	CONYERS	GA	30012	MT PROSPECT	IL	60056	53	False	900.00	Supierior	True	False						
1089357	29-Feb-16	ETS	LANCASTER	PA	17601	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False						
1089325	29-Feb-16	ETS	LANCASTER	PA	17601	AUSTIN	TX	78744	53	False	2070.00	D&D Trans	True	False				2070.00		D&D Trans
1089300	29-Feb-16	Fisher Diagnostics	MIDDLETOWN	VA	22645	WESTON	FL	33331	53 2-Stop	False	2000.00	Arga Trans	True	False						
1089494	29-Feb-16	ETS	CLAYSBURG	PA	16625	AUSTIN	TX	78744	53	False	2200.00	Greenway	True	False				2070.00	130.00	D&D Trans
1089185	29-Feb-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	False				1500.00	100.00	BSG Resource
1089339	29-Feb-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	53	False	1900.00	KWA	True	False				1900.00		Sarge
1089270	29-Feb-16	PTC	ROCKFORD	IL	61109	DURHAM	NC	27704	53	False	1998.49	XPO	True	False						
1089267	29-Feb-16	PTC	ROCKFORD	IL	61109	TAMPA	FL	33607	53	False	3400.00	XPO	True	False				3400.00		XPO
1089479	29-Feb-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	600.00	FreeStyle	True	False				600.00		Pinnacle
1089489	29-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	ITF	True	False				900.00	-100.00	Daybreak
1089507	29-Feb-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	1150.00	HALOG	False	True	Capacity			800.00	350.00	ITF
1089882	01-Mar-16	ETS	LANCASTER	PA	17601	TRENTON	NJ	08638	53	False	500.00	ENG Trans	True	True						
1089581	01-Mar-16	Thermo	MIDDLETOWN	VA	22645	BUFORD	GA	30519	53	False	800.00	Mavric	True	True						
1089867	01-Mar-16	ETS	LANCASTER	PA	17601	EWING	NJ	08618	53	False	800.00	Matrix	True	True						
1089856	01-Mar-16	ETS	ROCKLAND	MA	02370	CLAYSBURG	PA	16625	24	False	715.00	Delta Express	True	True						
1089569	01-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	550.00	West Motor	True	True				550.00		West Motor
1089752	01-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	550.00	West Motor	True	True				550.00		West Motor
1090328	01-Mar-16	ETS	SWEDESBORO	NJ	08085	LOS ANGELES	CA	92505	53 Team	False	3500.00	Love Freight	True	True						
1089331	01-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	450.00	KWA	True	True				774.58	-324.58	Fore Trans
1089578	01-Mar-16	Thermo	KALMAZOO	MI	49008	TACOMA	WA	98424	53	False	3900.00	Global EX	True	True						
1089477	01-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True						
1089964	02-Mar-16	ETS	LANCASTER	PA	17601	TRENTON	NJ	08638	53	False	500.00	Explore	True	True				500.00		ENG Trans
1090019	02-Mar-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08628	53	False	550.00	DSA Logistics	True	True						
1089910	02-Mar-16	Janssen	CHARLOTTE	NC	28262	JACKSONVILLE	FL	32218	53	False	850.00	ShipEx	True	True						
1089906	02-Mar-16	Thermo	MIDDLETOWN	VA	22645	MONTGOMERY	NY	12549	53	False	775.00	JRC Trans	True	True						
1090049	02-Mar-16	GPJ	BROOMFIELD	CO	80020	TORRANCE	CA	90504	53	False	1690.00	HALOG	True	False	X					
1089904	02-Mar-16	Thermo	MIDDLETOWN	VA	22645	WAUKEGAN	IL	60085	53	False	900.00	FreeStyle	True	True						
1090046	03-Mar-16	Thermo	MIDDLETOWN	VA	22645	MONTGOMERY	NY	12549	53	False	800.00	Brite Logistics	True	True				775.00	25.00	JRC Trans
1090106	03-Mar-16	ETS	LANCASTER	PA	17601	EWING	NJ	08638	53	False	575.00	West Motor	True	True						
1090122	03-Mar-16	ETS	AUSTIN	TX	78744	EWING	NJ	08628	53 Team	False	3580.00	HALOG	True	False	X					
1090010	03-Mar-16	Janssen	HUNTLEY	IL	60142	ROCKFORD	IL	61109	53	False	450.00	Premium Express	True	True				450.00		KWA
1089967	03-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1090048	03-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1090040	03-Mar-16	Thermo	MIDDLETOWN	VA	22645	ONTARIO	CA	91761	53 2-Stop	False	0	D&D Trans	True	True						
1090125	04-Mar-16	Fisher	MONTGOMERYVILLE	PA	18936	ROCKVILLE	MD	20850	53	False	575.00	West Motor	True	True						
1090132	04-Mar-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2000.00	RR Trans	True	True				2100.00	-100.00	JV Group
1090127	04-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1090200	04-Mar-16	Fisher	MIDDLETOWN	VA	22645	GRAND PRAIRIE	TX	75052	53	False	1725.00	D&D Trans	True	True						
1090335	04-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	24	False	1500.00	Delta Express	True	True				1690.46	-190.46	West Motor
1090120	04-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	950.00	Daybreak	True	True				1150.00	-200.00	HALOG
1090351	04-Mar-16	Penn Color	HATFIELD	PA	19440	MARION	IN	46953	53	False	950.00	HALOG	True	False	X					
1090365	07-Mar-16	Fisher	HOLLISTON	MA	01746	ALLENTOWN	PA	18106	53	False	645.00	West Motor	True	True				550.00	95.00	West Motor
1090366	07-Mar-16	Fisher	HOLLISTON	MA	01746	ALLENTOWN	PA	18106	53	False	645.00	West Motor	True	True				645.00		West Motor
1090574	07-Mar-16	ETS	AUSTIN	TX	78744	EWING	NJ	08618	53 Team	False	3480.00	HALOG	True	False	X					
1090369	07-Mar-16	Janssen	YORK	PA	17402	ROCKFORD	IL	61109	53	False	1100.00	KWA	True	True				900.00	200.00	Bluesky
1090478	07-Mar-16	ETS	CHICAGO	IL	60651	EWING	NJ	08628	53	False	1850.00	Brite Logistics	True	True						
1090510	07-Mar-16	Fisher	SWEDESBORO	NJ	08085	WINONA	MN	55987	53	False	1150.00	FreeStyle	True	True						
1090565	07-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08638	53	False	550.00	Explore	True	True						
1090457	07-Mar-16	Fisher	MIDDLETOWN	VA	22645	ONTARIO	CA	91761	53	False	2950.00	Fast Cargo	True	True					2950.00	D&D Trans
1090571	08-Mar-16	Janssen	PUTNAM	CT	06260	SHEPHERDSVILLE	KY	40165	53	False	1350.00	BIH Express	True	True				1200.00	150.00	ERM Lines
1090694	08-Mar-16	ETS	EWING	NJ	08638	HOUSTON	TX	77032	53	False	2200.00	All States Transport	True	True						
1090716	09-Mar-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2200.00	S&T Trans	True	True				2000.00	200.00	RR Trans
1090713	09-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1090926	09-Mar-16	Fisher	HOLLISTON	MA	01746	BREININGSVILLE	PA	18031	24	False	600.00	Delta Express	True	True						
1090960	10-Mar-16	PTC	HORSHAM	PA	19044	SOUTH PLAINFIELD	NJ	07080	53	False	0	ETI	True	True						
1090977	10-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1500.00	190.46	Delta Express
1090060	10-Mar-16	GPJ	TORRANCE	CA	90504	SECAUCUS	NJ	07094	53	False	4980.00	HALOG	True	False	X					
1090898	10-Mar-16	Janssen	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	575.00	West Motor	True	True						
1091018	10-Mar-16	Janssen	PUTNAM	CT	06260	SWEDESBORO	NJ	08085	53	False	600.00	Sarge	True	True				575.00	25.00	West Motor
1090897	11-Mar-16	Thermo	LENEXA	KS	66219	FREMONT	CA	94538	53	True	2800.00	KT Truck	True	True						
1091063	11-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	Pinnacle	True	True				550.00	50.00	West Motor
1091069	11-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	Amerifreight	True	True				600.00		Pinnacle
1091179	11-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	S&T Trans	True	True				600.00		Amerifreight
1091031	11-Mar-16	Thermo	MIDDLETOWN	VA	22645	DIXON	CA	95620	53 2-Stop	False	3350.00	JJ Express	True	True						
1091067	11-Mar-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	53	False	1850.00	Brite Logistics	True	True				1900.00	-50.00	KWA
1091002	11-Mar-16	ETS	TRENTON	NJ	08628	HOUSTON	TX	77032	53	False	2200.00	Fast Lane	True	True						
1091029	12-Mar-16	ETS	TRENTON	NJ	08638	HOUSTON	TX	77032	53	False	2150.00	D&D Trans	True	True						
1091034	12-Mar-16	ETS	TRENTON	NJ	08638	HOUSTON	TX	77032	53	False	2150.00	D&D Trans	False	True				2150.00		D&D Trans
1091238	14-Mar-16	Actavis	SALT LAKE CITY	UT	84108	MIRAMAR	FL	33025	53	True	8296.00	FedEx CC	True	True						
1091385	14-Mar-16	Thermo	MIDDLETOWN	VA	22645	INDIANAPOLIS	IN	46278	53	False	625.00	Indystar	True	True						
1091353	14-Mar-16	GPJ	AUBURN HILLS	MI	48326	ANTIOCH	TN	37013	53	False	1000.00	RR Trans	True	True						
1091279	14-Mar-16	ETS	TRENTON	NJ	08628	LOS ANGELES	CA	90032	53	False	3350.00	Fast Lane	True	True						
1091360	14-Mar-16	Richard Allan Scientific	WEST CHICAGO	IL	60185	KALAMAZOO	MI	49008	53	False	600.00	Amerifreight	True	True						
1091370	14-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				950.00	-150.00	Daybreak
1091375	15-Mar-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2100.00	USA Freight	True	True				2200.00	-100.00	S&T Trans
1091618	15-Mar-16	ETS	CHICAGO	IL	60651	EWING	NJ	08618	53	False	1900.00	KWA	True	True				1850.00	50.00	Brite Logistics
1091421	15-Mar-16	Richard Allan Scientific	KALMAZOO	MI	49008	ONTARIO	CA	91761	53	False	4000.00	VL Trucking	True	True						
1091407	15-Mar-16	ETS	EWING	NJ	08638	HOUSTON	TX	77032	53	False	2300.00	Greenway	True	True				2200.00	100.00	All States Transport
1091408	15-Mar-16	ETS	EWING	NJ	08638	HOUSTON	TX	77032	53	False	2300.00	Greenway	True	True				2300.00		Greenway
1091418	15-Mar-16	Janssen	MEBANE	NC	27302	ROCKFORD	IL	61109	53	False	1000.00	West Motor	True	True				1200.00	-200.00	KWA
1091468	15-Mar-16	Thermo	MIDDLETOWN	VA	22645	WARRENDALE	PA	15086	53	False	600.00	Charlotte Freight	True	True						
1091384	15-Mar-16	Thermo	MIDDLETOWN	VA	22645	DEPEW	NY	14043	53	False	450.00	Extra Logistics	True	True						
1091484	15-Mar-16	ETS	EWING	NJ	08618	CLAYSBURG	PA	16625	53	False	950.00	Pinnacle	True	True						
1091630	15-Mar-16	ETS	EWING	NJ	08618	CLAYSBURG	PA	16625	53	False	850.00	Fastlane	True	True				950.00	-100.00	Pinnacle
1090952	16-Mar-16	Thermo	LENEXA	KS	66219	RICHARDSON	TX	78081	53	False	980.00	LG Truck	True	True						
1091800	16-Mar-16	Thermo	MIDDLETOWN	VA	22645	ROMULUS	MI	48174	53 2-Stop	False	1100.00	MVK Trans	True	True						
1091898	16-Mar-16	Connection World Wide	SWEDESBORO	NJ	08085	BUFFALO	NY	14213	24	False	800.00	Delta Express	True	True						
1091642	16-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	800.00	Neon	True	True				800.00		Neon
1091833	16-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	1000.00	FreeStyle	True	True				800.00	200.00	Neon
1091866	16-Mar-16	ETS	CLAYSBURG	PA	16625	EWING	NJ	08618	53	False	750.00	Delta Express	True	True				1000.00	-250.00	FreeStyle
1091875	16-Mar-16	ETS	ROCKLAND	MA	02370	TRENTON	NJ	08618	24	False	500.00	Delta Express	True	True						
1092018	17-Mar-16	ETS	MAQUOKETA	IA	52060	EWING	NJ	08618	53	False	2200.00	S&T Trans	True	True				2100.00	100.00	USA Freight
1091788	17-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1091886	17-Mar-16	Janssen	PUTNAM	CT	06260	SHEPHERDSVILLE	KY	40165	53	False	1200.00	Love Freight	True	True				1350.00	-150.00	BIH Express
1092024	17-Mar-16	Janssen	MEBANE	NC	27302	ROCKFORD	IL	61109	53	False	1100.00	S&T Trans	True	True				1000.00	100.00	West Motor
1091792	17-Mar-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	550.00	West Motor	True	True				600.00	-50.00	FreeStyle
1091844	17-Mar-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	600.00	Pinnacle	True	True				550.00	50.00	West Motor
1091891	17-Mar-16	ETS	NEWBURYPORT	MA	01950	EWING	NJ	08618	53	False	550.00	West Motor	True	True				600.00	-50.00	Pinnacle
1091799	17-Mar-16	Fisher	CONYERS	GA	30012	BREININGSVILLE	PA	18031	53	False	1690.46	West Motor	True	True				1690.46		West Motor
1091849	17-Mar-16	Janssen	MANSFIELD	MA	02048	SHEPHERDSVILLE	KY	40165	53	False	1200.00	Carnes	True	True				1100.00	100.00	Right Time
1092090	18-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	550.00	West Motor	True	True				600.00	-50.00	S&T Trans
1092316	18-Mar-16	ETS	MAQUOKETA	IA	52060	CONCORD	CA	94518	53	False	2200.00	Trucking Experts	True	True						
1092029	18-Mar-16	ETS	EWING	NJ	08618	HOUSTON	TX	77032	53	False	2295.00	Pinnacle	True	True						
1092030	18-Mar-16	ETS	EWING	NJ	08618	HOUSTON	TX	77032	53	False	2295.00	Pinnacle	True	True				2295.00		Pinnacle
1092213	18-Mar-16	ETS	ROCKLAND	MA	02370	ADDISON	TX	75001	53	False	2500.00	West Motor	True	True						
1092045	18-Mar-16	Thermo	MIDDLETOWN	VA	22645	CHAMPLIN	MN	55316	53	False	1300.00	Maybach	True	True						
1092325	18-Mar-16	ETS	AUSTIN	TX	78744	CORPUS CHRISTI	TX	78409	53	False	450.00	Fastlane	True	True						
1092096	18-Mar-16	ETS	CHICAGO	IL	60651	EWING 	NJ	08618	24	False	1375.00	Delta Express	True	True						
1092337	18-Mar-16	Penn Color	HATFIELD	PA	19440	CLEVELAND	OH	44135	53	False	700.00	All States Transport	True	True						
1092379	18-Mar-16	ETS	EWING	NJ	08618	COVINGTON	GA	30014	POV	False	1850.00	Instant Courier	True	True						
1092578	21-Mar-16	ETS	ROCKLAND	MA	02370	EWING	NJ	08618	53	False	600.00	Pinnacle	True	True				550.00	50.00	West Motor
1092355	21-Mar-16	Janssen	GREENVILLE	SC	29605	RAHWAY	NJ	07065	53	False	1600.00	BBK	True	True				1600.00		BBK
1092672	21-Mar-16	Janssen	MANCHESTER	CT	06045	SOMERSET	NJ	06045	53	False	395.00	Daybreak	True	True						
